timestamp,power,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity
2019/2/24 8:45,1.974945,203.62,168.65,11.55,26.29
2019/2/24 9:00,1.392408,160.77,127.79,11.44,26.54
2019/2/24 9:15,1.122451,107.15,79.38,11.28,27
2019/2/24 9:30,0.753037,77.12,54.49,11.1,28.2
2019/2/24 9:45,0.440455,32.03,17.47,10.63,30.19
2019/2/24 10:00,0,10.66,3.79,10.25,31.12
2019/2/24 10:15,0,0,0,9.94,31.76
2019/2/24 10:30,0,0,0,9.76,32.17
2019/2/24 10:45,0,0,0,9.59,32.49
2019/2/24 11:00,0,0,0,9.45,32.85
2019/2/24 11:15,0,0,0,9.27,33.38
2019/2/24 11:30,0,0,0,9.04,34.1
2019/2/24 11:45,0,0,0,8.79,34.9
2019/2/24 12:00,0,0,0,8.5,35.8
2019/2/24 12:15,0,0,0,8.17,36.89
2019/2/24 12:30,0,0,0,7.77,38.15
2019/2/24 12:45,0,0,0,7.39,39.34
2019/2/24 13:00,0,0,0,6.99,40.48
2019/2/24 13:15,0,0,0,6.67,41.36
2019/2/24 13:30,0,0,0,6.32,42.23
2019/2/24 13:45,0,0,0,5.98,42.95
2019/2/24 14:00,0,0,0,5.73,43.3
2019/2/24 14:15,0,0,0,5.55,43.32
2019/2/24 14:30,0,0,0,5.37,43.11
2019/2/24 14:45,0,0,0,5.18,42.83
2019/2/24 15:00,0,0,0,5.01,42.56
2019/2/24 15:15,0,0,0,4.84,42.31
2019/2/24 15:30,0,0,0,4.65,42.12
2019/2/24 15:45,0,0,0,4.5,41.8
2019/2/24 16:00,0,0,0,5.15,43.15
2019/2/24 16:15,0,0,0,5.04,43.25
2019/2/24 16:30,0,0,0,4.9,43.41
2019/2/24 16:45,0,0,0,4.74,43.61
2019/2/24 17:00,0,0,0,4.64,43.66
2019/2/24 17:15,0,0,0,4.48,43.82
2019/2/24 17:30,0,0,0,4.33,43.95
2019/2/24 17:45,0,0,0,4.24,43.95
2019/2/24 18:00,0,0,0,4.12,44
2019/2/24 18:15,0,0,0,3.98,44.11
2019/2/24 18:30,0,0,0,3.86,44.18
2019/2/24 18:45,0,0,0,3.79,44.15
2019/2/24 19:00,0,0,0,3.71,44.17
2019/2/24 19:15,0,0,0,3.6,44.26
2019/2/24 19:30,0,0,0,3.5,44.37
2019/2/24 19:45,0,0,0,3.4,44.66
2019/2/24 20:00,0,0,0,3.24,45.29
2019/2/24 20:15,0,0,0,3.01,46.29
2019/2/24 20:30,0,0,0,2.74,47.44
2019/2/24 20:45,0,0,0,2.45,48.68
2019/2/24 21:00,0,0,0,2.15,49.96
2019/2/24 21:15,0,0,0,1.85,51.25
2019/2/24 21:30,0,0,0,1.55,52.44
2019/2/24 21:45,0,0,0,1.32,53.27
2019/2/24 22:00,0,0,0,1.13,53.81
2019/2/24 22:15,0,0,0,0.99,54.06
2019/2/24 22:30,0,0,0,0.85,54.19
2019/2/24 22:45,0,0,0,0.82,53.91
2019/2/24 23:00,0,0,0,0.73,53.89
2019/2/24 23:15,0,5.88,2.34,0.69,53.72
2019/2/24 23:30,0.312581,20.28,10.85,0.8,53.19
2019/2/24 23:45,0.48308,52.81,36.77,1.15,52.15
2019/2/25 0:00,1.221909,69.76,47.14,1.48,51.34
2019/2/25 0:15,2.25911,104.09,78.29,2.05,49.7
2019/2/25 0:30,2.315943,136.55,112.27,2.53,47.69
2019/2/25 0:45,3.452602,173.65,145.38,2.77,46.64
2019/2/25 1:00,4.27668,201.9,171.76,2.99,45.9
2019/2/25 1:15,5.228632,244.11,213.71,3.24,45.29
2019/2/25 1:30,5.825378,262.09,218.8,3.55,44.77
2019/2/25 1:45,6.180584,293.69,261.09,3.9,43.53
2019/2/25 2:00,6.635248,310.79,279.67,4.15,42.56
2019/2/25 2:15,7.43091,339.39,307.27,4.45,42.27
2019/2/25 2:30,8.269196,364.6,331.44,4.78,41.95
2019/2/25 2:45,9.306397,402.59,367.36,5.14,41.36
2019/2/25 3:00,9.633187,437.5,400.04,5.51,39.91
2019/2/25 3:15,10.31518,485.28,444.84,5.82,37.33
2019/2/25 3:30,10.92614,532.57,488.87,6.11,36.43
2019/2/25 3:45,11.23872,586.28,539.02,6.41,35.79
2019/2/25 4:00,11.08243,626.42,576.37,6.71,35.16
2019/2/25 4:15,11.26713,654.65,602.83,7.01,34.53
2019/2/25 4:30,10.52831,665.8,613.26,7.3,33.92
2019/2/25 4:45,10.6988,668.44,615.75,7.57,33.33
2019/2/25 5:00,10.88351,666.22,613.62,7.82,32.75
2019/2/25 5:15,11.13926,658.14,605.81,8.06,31.33
2019/2/25 5:30,10.88351,649.8,597.73,8.26,29.71
2019/2/25 5:45,10.54251,632.91,581.37,8.43,28.89
2019/2/25 6:00,10.25835,618.75,567.68,8.6,28.57
2019/2/25 6:15,10.10206,593.38,543.08,8.75,28.38
2019/2/25 6:30,9.377439,573.73,524.08,8.9,28.2
2019/2/25 6:45,8.539152,540.27,491.75,9.03,28.01
2019/2/25 7:00,7.132537,514.67,467.09,9.15,27.74
2019/2/25 7:15,6.422125,471.77,425.92,9.25,27.57
2019/2/25 7:30,6.038502,435.97,391.36,9.33,27.45
2019/2/25 7:45,4.177223,383.88,340.62,9.39,27.32
2019/2/25 8:00,4.461388,342.68,292.95,9.45,27.11
2019/2/25 8:15,3.324728,291.33,247.82,9.45,26.97
2019/2/25 8:30,2.372776,260.32,224.58,9.44,26.82
2019/2/25 8:45,1.420824,211.29,178.06,9.37,26.81
2019/2/25 9:00,1.136659,171.53,137.45,9.31,26.83
2019/2/25 9:15,0,121.61,92.76,9.18,27.04
2019/2/25 9:30,0,91.51,69.43,9.06,27.36
2019/2/25 9:45,0,42.31,26.47,8.72,29.1
2019/2/25 10:00,0,15.66,8.12,8.32,30.4
2019/2/25 10:15,0,0,0,8.04,30.95
2019/2/25 10:30,0,0,0,7.88,31.22
2019/2/25 10:45,0,0,0,7.78,31.34
2019/2/25 11:00,0,0,0,7.66,31.54
2019/2/25 11:15,0,0,0,7.52,31.88
2019/2/25 11:30,0,0,0,7.4,32.16
2019/2/25 11:45,0,0,0,7.29,32.41
2019/2/25 12:00,0,0,0,7.17,32.77
2019/2/25 12:15,0,0,0,7.02,33.23
2019/2/25 12:30,0,0,0,6.84,33.79
2019/2/25 12:45,0,0,0,6.61,34.53
2019/2/25 13:00,0,0,0,6.34,35.34
2019/2/25 13:15,0,0,0,6.09,36.08
2019/2/25 13:30,0,0,0,5.81,36.77
2019/2/25 13:45,0,0,0,5.54,37.44
2019/2/25 14:00,0,0,0,5.28,37.99
2019/2/25 14:15,0,0,0,5.09,38.34
2019/2/25 14:30,0,0,0,4.89,38.69
2019/2/25 14:45,0,0,0,4.73,38.99
2019/2/25 15:00,0,0,0,4.56,39.34
2019/2/25 15:15,0,0,0,4.44,39.57
2019/2/25 15:30,0,0,0,4.27,39.89
2019/2/25 15:45,0,0,0,4.14,40.2
2019/2/25 16:00,0,0,0,4.43,39.15
2019/2/25 16:15,0,0,0,4.36,39.32
2019/2/25 16:30,0,0,0,4.25,39.68
2019/2/25 16:45,0,0,0,4.17,39.93
2019/2/25 17:00,0,0,0,4.11,40.03
2019/2/25 17:15,0,0,0,4.01,40.24
2019/2/25 17:30,0,0,0,3.95,40.32
2019/2/25 17:45,0,0,0,3.89,40.44
2019/2/25 18:00,0,0,0,3.81,40.66
2019/2/25 18:15,0,0,0,3.68,41.04
2019/2/25 18:30,0,0,0,3.57,41.44
2019/2/25 18:45,0,0,0,3.43,41.87
2019/2/25 19:00,0,0,0,3.27,42.37
2019/2/25 19:15,0,0,0,3.13,42.82
2019/2/25 19:30,0,0,0,2.98,43.22
2019/2/25 19:45,0,0,0,2.87,43.54
2019/2/25 20:00,0,0,0,2.75,43.89
2019/2/25 20:15,0,0,0,2.63,44.25
2019/2/25 20:30,0,0,0,2.48,44.67
2019/2/25 20:45,0,0,0,2.36,45.02
2019/2/25 21:00,0,0,0,2.22,45.4
2019/2/25 21:15,0,0,0,2.08,45.79
2019/2/25 21:30,0,0,0,1.92,46.2
2019/2/25 21:45,0,0,0,1.8,46.56
2019/2/25 22:00,0,0,0,1.71,46.82
2019/2/25 22:15,0,0,0,1.59,47.15
2019/2/25 22:30,0,0,0,1.49,47.47
2019/2/25 22:45,0,0,0,1.42,47.75
2019/2/25 23:00,0,0,0,1.39,47.84
2019/2/25 23:15,0,5.55,2.43,1.39,47.87
2019/2/25 23:30,0,17.14,10.06,1.47,47.79
2019/2/25 23:45,0.24154,37.28,23.87,1.72,47.32
2019/2/26 0:00,0.48308,53.02,38.72,2.08,46.35
2019/2/26 0:15,0.96616,75.17,59,2.53,45.45
2019/2/26 0:30,1.065618,95,79.42,3.05,44.85
2019/2/26 0:45,1.406616,120.66,103.91,3.47,43.31
2019/2/26 1:00,2.358568,136.46,115.3,3.81,41.61
2019/2/26 1:15,2.117028,167.85,147.92,4.18,40.65
2019/2/26 1:30,3.921474,180.13,156.14,4.57,40.32
2019/2/26 1:45,4.319305,196.55,173.57,4.95,37.72
2019/2/26 2:00,4.020932,200.25,171.45,5.24,36.72
2019/2/26 2:15,4.617678,209.75,179.97,5.56,36.16
2019/2/26 2:30,3.765184,224.43,195.15,5.92,35.46
2019/2/26 2:45,3.750975,246.91,219.89,6.29,33.92
2019/2/26 3:00,4.290889,266.31,240.07,6.58,31.54
2019/2/26 3:15,3.864641,289.55,264.01,6.87,30.89
2019/2/26 3:30,3.63731,303.27,277.13,7.17,30.38
2019/2/26 3:45,3.836225,320.32,294.42,7.48,29.97
2019/2/26 4:00,4.020932,319.6,293.97,7.8,29.35
2019/2/26 4:15,4.504012,306.24,279.89,8.06,27.55
2019/2/26 4:30,5.342299,293.16,269.63,8.28,27.04
2019/2/26 4:45,4.617678,275.82,243.72,8.5,27.01
2019/2/26 5:00,5.043925,263.97,218.5,8.73,26.98
2019/2/26 5:15,6.706289,237.62,184.73,8.92,26.92
2019/2/26 5:30,5.711713,212.72,171.66,9.05,26.91
2019/2/26 5:45,5.868003,202.42,162.98,9.24,26.76
2019/2/26 6:00,7.601408,238.19,193.38,9.52,26.41
2019/2/26 6:15,5.285465,226.9,191.03,9.71,26.11
2019/2/26 6:30,4.475596,219.31,185.7,9.87,25.81
2019/2/26 6:45,4.063557,211.81,174.06,10.01,25.61
2019/2/26 7:00,4.12039,202.5,174.45,10.12,25.55
2019/2/26 7:15,3.253687,187.45,162.57,10.22,25.56
2019/2/26 7:30,3.481019,175.59,152.08,10.32,25.54
2019/2/26 7:45,3.495227,157.47,132.22,10.4,25.48
2019/2/26 8:00,2.472234,144.28,117.91,10.49,25.35
2019/2/26 8:15,2.244902,121.08,99.74,10.5,25.27
2019/2/26 8:30,1.77603,110.11,85.42,10.53,25.15
2019/2/26 8:45,1.704989,87.57,59.16,10.48,25.16
2019/2/26 9:00,0,74.26,54.26,10.43,25.21
2019/2/26 9:15,0,52.38,35.12,10.31,25.5
2019/2/26 9:30,0,37.02,20.34,10.15,26.08
2019/2/26 9:45,0,18.05,9.51,9.78,27.59
2019/2/26 10:00,0,7.02,2.88,9.27,29.55
2019/2/26 10:15,0,0,0,8.85,30.6
2019/2/26 10:30,0,0,0,8.56,31.47
2019/2/26 10:45,0,0,0,8.3,32.25
2019/2/26 11:00,0,0,0,8.1,32.9
2019/2/26 11:15,0,0,0,7.94,33.41
2019/2/26 11:30,0,0,0,7.83,33.79
2019/2/26 11:45,0,0,0,7.69,34.25
2019/2/26 12:00,0,0,0,7.57,34.67
2019/2/26 12:15,0,0,0,7.43,35.12
2019/2/26 12:30,0,0,0,7.24,35.81
2019/2/26 12:45,0,0,0,7,36.65
2019/2/26 13:00,0,0,0,6.72,37.62
2019/2/26 13:15,0,0,0,6.41,38.63
2019/2/26 13:30,0,0,0,6.11,39.54
2019/2/26 13:45,0,0,0,5.81,40.33
2019/2/26 14:00,0,0,0,5.56,40.94
2019/2/26 14:15,0,0,0,5.31,41.5
2019/2/26 14:30,0,0,0,5.05,42.03
2019/2/26 14:45,0,0,0,4.83,42.56
2019/2/26 15:00,0,0,0,4.62,43.13
2019/2/26 15:15,0,0,0,4.43,43.68
2019/2/26 15:30,0,0,0,4.25,44.33
2019/2/26 15:45,0,0,0,4.06,45.2
2019/2/26 16:00,0,0,0,2.8,45.59
2019/2/26 16:15,0,0,0,2.62,46.03
2019/2/26 16:30,0,0,0,2.49,46.12
2019/2/26 16:45,0,0,0,2.34,46.17
2019/2/26 17:00,0,0,0,2.21,46.15
2019/2/26 17:15,0,0,0,2.1,46.06
2019/2/26 17:30,0,0,0,1.99,46.06
2019/2/26 17:45,0,0,0,1.88,46.08
2019/2/26 18:00,0,0,0,1.8,46.03
2019/2/26 18:15,0,0,0,1.73,45.94
2019/2/26 18:30,0,0,0,1.7,45.78
2019/2/26 18:45,0,0,0,1.64,45.74
2019/2/26 19:00,0,0,0,1.58,45.77
2019/2/26 19:15,0,0,0,1.56,45.67
2019/2/26 19:30,0,0,0,1.58,45.43
2019/2/26 19:45,0,0,0,1.59,45.21
2019/2/26 20:00,0,0,0,1.63,44.93
2019/2/26 20:15,0,0,0,1.62,44.85
2019/2/26 20:30,0,0,0,1.59,44.88
2019/2/26 20:45,0,0,0,1.54,45.06
2019/2/26 21:00,0,0,0,1.45,45.39
2019/2/26 21:15,0,0,0,1.38,45.65
2019/2/26 21:30,0,0,0,1.34,45.83
2019/2/26 21:45,0,0,0,1.33,45.96
2019/2/26 22:00,0,0,0,1.29,46.26
2019/2/26 22:15,0,0,0,1.23,46.81
2019/2/26 22:30,0,0,0,1.18,47.62
2019/2/26 22:45,0,0,0,1.13,48.68
2019/2/26 23:00,0,0,0,1.08,50.02
2019/2/26 23:15,0,16.09,8.28,1.07,51.54
2019/2/26 23:30,0,45.43,30.09,1.17,52.84
2019/2/26 23:45,0.369414,96.93,73.66,1.5,53.49
2019/2/27 0:00,0.795661,133.35,106.15,1.93,53.31
2019/2/27 0:15,1.577115,187.66,151.91,2.44,53
2019/2/27 0:30,2.401193,225.76,189.24,3.04,52.42
2019/2/27 0:45,2.983731,281.12,243.47,3.76,50.42
2019/2/27 1:00,2.855856,316.82,277.33,4.27,47.4
2019/2/27 1:15,4.731344,368.53,326.63,4.81,44.91
2019/2/27 1:30,5.725921,401.54,358.23,5.25,42.66
2019/2/27 1:45,6.805747,448.46,403.29,5.77,41.34
2019/2/27 2:00,7.786116,477.83,431.56,6.32,39.49
2019/2/27 2:15,8.63861,518.72,470.99,6.74,37.77
2019/2/27 2:30,9.093274,543.72,495.15,7.17,36.71
2019/2/27 2:45,9.817894,577.61,527.93,7.6,35.73
2019/2/27 3:00,10.49989,597.7,547.38,7.95,34.97
2019/2/27 3:15,11.19609,623.92,572.77,8.26,34.4
2019/2/27 3:30,11.80705,638.69,587.09,8.56,33.87
2019/2/27 3:45,12.09121,656.66,604.52,8.88,33.37
2019/2/27 4:00,12.70217,665.79,613.39,9.19,32.91
2019/2/27 4:15,12.73058,675.16,622.49,9.5,32.46
2019/2/27 4:30,13.39837,678.49,625.73,9.73,32.15
2019/2/27 4:45,13.75358,679.1,626.35,9.91,31.8
2019/2/27 5:00,13.441,676.6,623.93,10.1,31.37
2019/2/27 5:15,12.63113,668.41,616.02,10.29,31.01
2019/2/27 5:30,13.38416,660.02,607.89,10.47,30.65
2019/2/27 5:45,13.29891,643.1,591.49,10.64,30.34
2019/2/27 6:00,13.07158,629.01,577.83,10.79,30.06
2019/2/27 6:15,12.36117,603.77,553.4,10.9,29.88
2019/2/27 6:30,11.02559,584.3,534.55,10.99,29.72
2019/2/27 6:45,10.11627,551.28,502.63,11.07,29.55
2019/2/27 7:00,9.661604,526.85,479.03,11.14,29.35
2019/2/27 7:15,8.311821,486.73,440.33,11.19,29.23
2019/2/27 7:30,8.112906,457.78,412.46,11.25,29.16
2019/2/27 7:45,6.976246,411.29,367.79,11.28,29.18
2019/2/27 8:00,5.981669,378.45,336.32,11.3,29.25
2019/2/27 8:15,4.816594,326.79,287.01,11.24,29.46
2019/2/27 8:30,3.679934,291,253.03,11.17,29.7
2019/2/27 8:45,2.628525,235.8,200.97,11.05,30.06
2019/2/27 9:00,1.733405,198.36,166,10.94,30.44
2019/2/27 9:15,1.179284,142.02,114.17,10.78,31
2019/2/27 9:30,0.56833,105.04,80.94,10.6,31.71
2019/2/27 9:45,0.355206,52.34,35.78,10.23,33.47
2019/2/27 10:00,0,21.54,12.07,9.71,35.5
2019/2/27 10:15,0,0,0,9.22,36.92
2019/2/27 10:30,0,0,0,8.88,38.05
2019/2/27 10:45,0,0,0,8.57,39.09
2019/2/27 11:00,0,0,0,8.28,40.08
2019/2/27 11:15,0,0,0,8.03,41.04
2019/2/27 11:30,0,0,0,7.8,41.96
2019/2/27 11:45,0,0,0,7.59,42.85
2019/2/27 12:00,0,0,0,7.4,43.66
2019/2/27 12:15,0,0,0,7.23,44.41
2019/2/27 12:30,0,0,0,7.05,45.17
2019/2/27 12:45,0,0,0,6.88,45.95
2019/2/27 13:00,0,0,0,6.68,46.85
2019/2/27 13:15,0,0,0,6.48,47.84
2019/2/27 13:30,0,0,0,6.31,48.72
2019/2/27 13:45,0,0,0,6.15,49.58
2019/2/27 14:00,0,0,0,6.01,50.37
2019/2/27 14:15,0,0,0,5.91,51.04
2019/2/27 14:30,0,0,0,5.83,51.55
2019/2/27 14:45,0,0,0,5.77,51.99
2019/2/27 15:00,0,0,0,5.72,52.34
2019/2/27 15:15,0,0,0,5.67,52.71
2019/2/27 15:30,0,0,0,5.61,53.14
2019/2/27 15:45,0,0,0,5.53,53.62
2019/2/27 16:00,0,0,0,5.55,51.13
2019/2/27 16:15,0,0,0,5.42,51.67
2019/2/27 16:30,0,0,0,5.24,52.33
2019/2/27 16:45,0,0,0,4.98,53.25
2019/2/27 17:00,0,0,0,4.73,54.2
2019/2/27 17:15,0,0,0,4.44,55.19
2019/2/27 17:30,0,0,0,4.23,55.91
2019/2/27 17:45,0,0,0,4.03,56.51
2019/2/27 18:00,0,0,0,3.88,57.02
2019/2/27 18:15,0,0,0,3.72,57.59
2019/2/27 18:30,0,0,0,3.58,58.18
2019/2/27 18:45,0,0,0,3.48,58.65
2019/2/27 19:00,0,0,0,3.38,59.02
2019/2/27 19:15,0,0,0,3.37,59.02
2019/2/27 19:30,0,0,0,3.35,59.1
2019/2/27 19:45,0,0,0,3.39,59.06
2019/2/27 20:00,0,0,0,3.43,59.06
2019/2/27 20:15,0,0,0,3.39,59.47
2019/2/27 20:30,0,0,0,3.34,60.03
2019/2/27 20:45,0,0,0,3.26,60.76
2019/2/27 21:00,0,0,0,3.17,61.6
2019/2/27 21:15,0,0,0,3.09,62.32
2019/2/27 21:30,0,0,0,3.03,62.87
2019/2/27 21:45,0,0,0,3.02,63.16
2019/2/27 22:00,0,0,0,2.99,63.54
2019/2/27 22:15,0,0,0,2.94,63.99
2019/2/27 22:30,0,0,0,2.88,64.45
2019/2/27 22:45,0,0,0,2.8,64.86
2019/2/27 23:00,0,0,0,2.74,65.13
2019/2/27 23:15,0,17.48,9.19,2.73,65.06
2019/2/27 23:30,0.426247,47.43,31.84,2.86,64.28
2019/2/27 23:45,0.667787,99.47,76.05,3.23,62.58
2019/2/28 0:00,0.923536,136.84,109.39,3.71,60.5
2019/2/28 0:15,1.562907,193.2,161.09,4.27,58.12
2019/2/28 0:30,2.159652,230.61,195.95,4.88,56.33
2019/2/28 0:45,2.784815,285.62,247.79,5.62,53.59
2019/2/28 1:00,3.594685,321.35,281.69,6.09,50.63
2019/2/28 1:15,4.432971,373.03,330.99,6.54,47.72
2019/2/28 1:30,5.157591,405.98,362.54,6.98,46.41
2019/2/28 1:45,5.882212,452.79,407.5,7.37,44.31
2019/2/28 2:00,6.933621,482.08,435.71,7.72,43.11
2019/2/28 2:15,7.658242,522.88,475.09,8.11,42.1
2019/2/28 2:30,8.169738,547.84,499.2,8.47,40.84
2019/2/28 2:45,8.979608,581.71,531.96,8.83,39.86
2019/2/28 3:00,9.675812,601.81,551.42,9.16,39.02
2019/2/28 3:15,10.04523,628.06,576.88,9.52,38.28
2019/2/28 3:30,10.38622,642.94,591.3,9.87,37.58
2019/2/28 3:45,10.6988,661.11,608.94,10.24,36.86
2019/2/28 4:00,10.94034,670.4,617.97,10.58,36.19
2019/2/28 4:15,10.88351,680.06,627.35,10.88,35.52
2019/2/28 4:30,11.08243,683.58,630.79,11.16,35.03
2019/2/28 4:45,11.53709,684.5,631.7,11.4,34.67
2019/2/28 5:00,11.79284,682.16,629.45,11.65,34.36
2019/2/28 5:15,12.19067,674.19,621.74,11.88,34.06
2019/2/28 5:30,12.34696,665.92,613.73,12.1,33.79
2019/2/28 5:45,11.57972,649.06,597.41,12.3,33.54
2019/2/28 6:00,11.93492,634.97,583.74,12.46,33.23
2019/2/28 6:15,10.82668,609.6,559.16,12.57,32.78
2019/2/28 6:30,9.860518,589.93,540.11,12.68,32.73
2019/2/28 6:45,8.865942,556.53,507.8,12.77,32.76
2019/2/28 7:00,8.070281,531.79,483.89,12.89,32.73
2019/2/28 7:15,7.487743,491.21,444.72,13.01,32.53
2019/2/28 7:30,6.351083,461.96,416.55,13.16,32.06
2019/2/28 7:45,5.399131,415.04,371.44,13.29,31.6
2019/2/28 8:00,4.532429,381.89,339.64,13.41,31.29
2019/2/28 8:15,3.807808,329.75,289.85,13.45,31.26
2019/2/28 8:30,2.955314,293.7,255.58,13.44,31.51
2019/2/28 8:45,2.244902,238.27,203.25,13.37,32.08
2019/2/28 9:00,1.562907,200.77,168.2,13.28,32.76
2019/2/28 9:15,1.05141,144.5,116.37,13.11,33.62
2019/2/28 9:30,0.681996,107.58,83.15,12.92,34.66
2019/2/28 9:45,0.355206,54.88,37.8,12.5,36.46
2019/2/28 10:00,0,23.8,13.63,11.87,38.97
2019/2/28 10:15,0,0,0,11.24,41.03
2019/2/28 10:30,0,0,0,10.83,42.45
2019/2/28 10:45,0,0,0,10.48,43.65
2019/2/28 11:00,0,0,0,10.18,44.73
2019/2/28 11:15,0,0,0,9.92,45.68
2019/2/28 11:30,0,0,0,9.72,46.42
2019/2/28 11:45,0,0,0,9.58,46.96
2019/2/28 12:00,0,0,0,9.43,47.53
2019/2/28 12:15,0,0,0,9.34,47.87
2019/2/28 12:30,0,0,0,9.25,48.18
2019/2/28 12:45,0,0,0,9.09,48.8
2019/2/28 13:00,0,0,0,8.96,49.21
2019/2/28 13:15,0,0,0,8.82,49.61
2019/2/28 13:30,0,0,0,8.66,49.99
2019/2/28 13:45,0,0,0,8.55,50.21
2019/2/28 14:00,0,0,0,8.43,50.39
2019/2/28 14:15,0,0,0,8.26,50.82
2019/2/28 14:30,0,0,0,8.01,51.59
2019/2/28 14:45,0,0,0,7.68,52.71
2019/2/28 15:00,0,0,0,7.28,54.19
2019/2/28 15:15,0,0,0,6.91,55.57
2019/2/28 15:30,0,0,0,6.6,56.76
2019/2/28 15:45,0,0,0,6.36,57.62
2019/2/28 16:00,0,0,0,7.03,61.94
2019/2/28 16:15,0,0,0,6.82,62.6
2019/2/28 16:30,0,0,0,6.65,63.15
2019/2/28 16:45,0,0,0,6.51,63.54
2019/2/28 17:00,0,0,0,6.35,63.94
2019/2/28 17:15,0,0,0,6.19,64.38
2019/2/28 17:30,0,0,0,6.05,64.68
2019/2/28 17:45,0,0,0,5.93,64.87
2019/2/28 18:00,0,0,0,5.81,65.06
2019/2/28 18:15,0,0,0,5.67,65.32
2019/2/28 18:30,0,0,0,5.51,65.59
2019/2/28 18:45,0,0,0,5.38,65.78
2019/2/28 19:00,0,0,0,5.22,66.07
2019/2/28 19:15,0,0,0,5.05,66.37
2019/2/28 19:30,0,0,0,4.9,66.61
2019/2/28 19:45,0,0,0,4.75,66.85
2019/2/28 20:00,0,0,0,4.62,66.98
2019/2/28 20:15,0,0,0,4.51,67.09
2019/2/28 20:30,0,0,0,4.4,67.18
2019/2/28 20:45,0,0,0,4.34,67.11
2019/2/28 21:00,0,0,0,4.28,67.06
2019/2/28 21:15,0,0,0,4.2,67.05
2019/2/28 21:30,0,0,0,4.14,67.03
2019/2/28 21:45,0,0,0,4.08,66.96
2019/2/28 22:00,0,0,0,4.03,66.84
2019/2/28 22:15,0,0,0,3.98,66.75
2019/2/28 22:30,0,0,0,3.91,66.78
2019/2/28 22:45,0,0,0,3.86,66.76
2019/2/28 23:00,0,0,0,3.81,66.72
2019/2/28 23:15,0,21.96,12.25,3.86,66.33
2019/2/28 23:30,0.383622,52.47,35.71,4.05,65.38
2019/2/28 23:45,0.852494,104.57,80.32,4.49,63.55
2019/3/1 0:00,1.449241,141.14,113.14,5.02,61.39
2019/3/1 0:15,2.031778,196.85,164.34,5.66,58.92
2019/3/1 0:30,3.097396,233.87,198.9,6.3,57.14
2019/3/1 0:45,3.509435,288.39,249.97,7.1,55.09
2019/3/1 1:00,3.424186,323.89,283.97,7.7,51.95
2019/3/1 1:15,5.427548,375.01,332.34,8.14,50.38
2019/3/1 1:30,6.066919,407.78,364.11,8.57,49.29
2019/3/1 1:45,4.504012,454.19,408.69,8.91,48.47
2019/3/1 2:00,3.822017,483.24,436.67,9.24,47.72
2019/3/1 2:15,6.635248,523.72,475.72,9.55,46.98
2019/3/1 2:30,9.093274,548.51,499.66,9.81,46.4
2019/3/1 2:45,9.53373,582.23,532.27,10.09,45.83
2019/3/1 3:00,10.01681,602.28,551.69,10.34,45.29
2019/3/1 3:15,9.917352,628.43,577.05,10.58,44.71
2019/3/1 3:30,10.76985,643.13,591.3,10.82,44.05
2019/3/1 3:45,10.98297,660.86,608.5,11.06,43.28
2019/3/1 4:00,11.53709,669.78,617.16,11.33,42.42
2019/3/1 4:15,11.57972,678.79,625.91,11.59,41.59
2019/3/1 4:30,11.63655,681.86,628.88,11.86,40.85
2019/3/1 4:45,11.45184,682.03,629.05,12.08,40.29
2019/3/1 5:00,11.3808,679.18,626.3,12.31,39.79
2019/3/1 5:15,11.23872,670.54,617.93,12.52,39.39
2019/3/1 5:30,10.48568,661.89,609.55,12.7,39.1
2019/3/1 5:45,9.988393,644.69,592.87,12.89,38.85
2019/3/1 6:00,9.519521,630.43,579.06,13.07,38.59
2019/3/1 6:15,9.135899,604.94,554.36,13.23,38.32
2019/3/1 6:30,8.595985,585.31,535.36,13.42,37.89
2019/3/1 6:45,7.970823,552.08,503.21,13.61,37.33
2019/3/1 7:00,7.402493,527.52,479.49,13.8,36.66
2019/3/1 7:15,6.663665,487.3,440.69,13.97,35.97
2019/3/1 7:30,5.41334,458.41,412.86,14.14,35.04
2019/3/1 7:45,4.575053,412.29,368.54,14.31,33.74
2019/3/1 8:00,3.87885,379.89,337.49,14.44,32
2019/3/1 8:15,2.997939,329.16,289.08,14.44,30.51
2019/3/1 8:30,2.543275,294.07,255.75,14.38,29.39
2019/3/1 8:45,1.790238,239.87,204.58,14.21,28.79
2019/3/1 9:00,1.179284,202.95,170.13,14.02,28.66
2019/3/1 9:15,0.852494,147.2,118.76,13.75,28.95
2019/3/1 9:30,0.454664,110.41,85.62,13.48,29.4
2019/3/1 9:45,0.24154,57.6,40.01,13.04,30.34
2019/3/1 10:00,0,26.17,15.37,12.46,31.77
2019/3/1 10:15,0,0,0,11.75,33.5
2019/3/1 10:30,0,0,0,11.2,34.94
2019/3/1 10:45,0,0,0,10.72,36.28
2019/3/1 11:00,0,0,0,10.29,37.5
2019/3/1 11:15,0,0,0,9.92,38.62
2019/3/1 11:30,0,0,0,9.58,39.62
2019/3/1 11:45,0,0,0,9.28,40.54
2019/3/1 12:00,0,0,0,9,41.46
2019/3/1 12:15,0,0,0,8.76,42.36
2019/3/1 12:30,0,0,0,8.54,43.28
2019/3/1 12:45,0,0,0,8.33,44.18
2019/3/1 13:00,0,0,0,8.17,44.93
